what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1361637261281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361637277671
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1361637283421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361637322437
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1361637328984
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1361637342578
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1361637344234
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361637369125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361637376140
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1361637381000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637471734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637491187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1361637491218
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361637491390
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361637491562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637534859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637535156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637537703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637537984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637557609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637560703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637572437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637572625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637584125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637584359
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1361637622578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637622625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637625046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361637625468
